Time(s),x(m),y(m),Yaw(rad),Speed(km/h),Track Error(m),Yaw Angle(rad),Curvature
8.499999999999986,3.683244210337414,-0.08319541217761234,18.839834522831033,9.999982617830431,0.007053214955125542,18.839834522831033,0.011522728379949379
8.599999999999985,3.961008379626552,-0.08589575348031356,18.84294001406021,9.999985225155866,0.006880028259555568,18.84294001406021,0.011906147317187171
8.699999999999985,4.238779667824293,-0.08773348943601476,18.846164300012664,9.999987441382485,0.006718059067405649,18.846164300012664,0.012318033052487706
8.799999999999985,4.51655549910282,-0.0886756035372208,18.849515094206748,9.999989325175113,0.0065667783490552245,18.849515094206748,0.012760867359087604
8.899999999999984,4.794332980126175,-0.08868694445067027,18.853000888250286,9.999990926398846,0.006425722858823814,18.853000888250286,0.01323746143735811
8.999999999999984,5.072108857557652,-0.08773001201409135,18.856631044773255,9.999992287439019,0.006294491849776738,18.856631044773255,0.013751004601973626
9.099999999999984,5.349879468719657,-0.08576471791660564,18.86041590552031,9.999993444323167,0.006172744699725035,18.86041590552031,0.014305122450761737
9.199999999999983,5.627640684115352,-0.08274811697389384,18.86436691739064,9.999994427674691,0.006060199443130572,18.86436691739064,0.014903946560785796
9.299999999999983,5.905387840236064,-0.07863410416802552,18.86849677984664,9.999995263523488,0.005956632231322553,18.86849677984664,0.01555219829319894
9.399999999999983,6.183115660720306,-0.0733730717145104,18.872819617909297,9.999995973994965,0.00586187777432801,18.872819617909297,0.016255289980294154
9.499999999999982,6.460818163478041,-0.06691151930383067,18.877351185965402,9.99999657789572,0.00577583085352948,18.877351185965402,0.017019447668448203
9.599999999999982,6.7384885508193255,-0.0591916092875631,18.88210910889427,9.999997091211362,0.005698449037717166,18.88210910889427,0.017851860771318524
9.699999999999982,7.016119078891866,-0.050150656870050145,18.8871131686665,9.999997527529658,0.005629756789002283,18.8871131686665,0.018760865548588666
9.799999999999981,7.293700901786111,-0.03972054323370856,18.892385646692496,9.99999789840021,0.005569851213797764,18.892385646692496,0.01975617140637212
9.89999999999998,7.571223884439687,-0.027827036848642336,18.897951734965012,9.999998213640179,0.005518909803536167,18.897951734965012,0.02084914181334295
9.99999999999998,7.848676376869438,-0.014389004834975856,18.903840032671003,9.999998481594151,0.005477200628270125,18.903840032671003,0.022053145423132962
10.09999999999998,8.126044940146132,0.0006825080551111085,18.910083149753618,9.999998709355028,0.005445095605585354,18.910083149753618,0.02338399819421748
10.19999999999998,8.403314011717724,0.017485360778047597,18.916718445322754,9.999998902951774,0.0054230876844064595,18.916718445322754,0.024860524494844265
10.29999999999998,8.680465493918033,0.036127592714586314,18.923788937463524,9.999999067509007,0.005411813083235836,18.923788937463524,0.026505275244897108
10.399999999999979,8.957478244390565,0.056728940061581565,18.931344432771727,9.999999207382656,0.005412080143328067,18.931344432771727,0.02834544781077248
10.499999999999979,9.234327440163819,0.07942264833313135,18.93944291515367,9.999999326275256,0.005424906943948778,18.93944291515367,0.03041412696494592
10.599999999999978,9.510983778053278,0.10435764654383159,18.948152429712234,9.999999427333968,0.0054515717359295965,18.948152429712234,0.032751829510121934
10.699999999999978,9.787412456845974,0.13170121124645331,18.957553218371075,9.999999513233874,0.005493675355778141,18.957553218371075,0.0354086614394669
10.799999999999978,10.063571876145618,0.1616421772866633,18.967740728026683,9.999999586248792,0.005553231504265148,18.967740728026683,0.03844717275574809
10.899999999999977,10.339411948327351,0.19439491794889535,18.978829415675882,9.999999648311473,0.00563278485419586,18.978829415675882,0.04194626918265831
10.999999999999977,10.614871886415472,0.23020428695139009,18.990957769881213,9.999999701064752,0.005735573687395148,18.990957769881213,0.046006630666797436
11.099999999999977,10.88987726847714,0.26935181626140525,19.00429501291103,9.999999745905038,0.005865756566382447,19.00429501291103,0.05075833034156247
11.199999999999976,11.16433608823801,0.3121635688699163,19.01905016759046,9.999999784019284,0.006028733261598864,19.01905016759046,0.05637172141086226
11.299999999999976,11.438133361629246,0.3590201967644788,19.035484506595743,9.999999816416391,0.006231607280322395,19.035484506595743,0.06307326406215075
11.399999999999975,11.711123639082638,0.41036997193438407,19.053928922350114,9.999999843953933,0.0064838656458257385,19.053928922350114,0.0711689594536033
11.499999999999975,11.983120420534654,0.46674587369024334,19.074808582478934,9.999999867360843,0.006798399513592611,19.074808582478934,0.08107972271703344
11.599999999999975,12.25388089074667,0.5287882749238213,19.098678574073688,9.999999887256717,0.00719307228581919,19.098678574073688,0.09339584105462544
11.699999999999974,12.523083417715673,0.5972754383984342,19.126276423399336,9.99999990416821,0.007693188764278403,19.126276423399336,0.10896244114461999
11.799999999999974,12.790293575265666,0.6731649900533409,19.158600966895886,9.999999918542978,0.008335483407508944,19.158600966895886,0.12901588804813968
11.899999999999974,13.054911476656814,0.7576508399540927,19.197032897903274,9.99999993076153,0.009174725764961832,19.197032897903274,0.1554036422268754
11.999999999999973,13.316087825222283,0.8522415779186228,19.24352139922445,9.999999941147301,0.010294898363177271,19.24352139922445,0.19093630606855552
12.099999999999973,13.572586202334369,0.9588674446574479,19.300873373885292,9.999999949975207,0.011828319678760229,19.300873373885292,0.23992467119191999
12.199999999999973,13.822550999614664,1.0800206252834366,19.373189091071765,9.999999957478925,0.013987810612152693,19.373189091071765,0.30886585556653007
12.299999999999972,14.06310883367647,1.218917787394345,19.46644990891209,9.999999963857087,0.017115927557327864,19.46644990891209,0.40674260660732775
12.399999999999972,14.289686396868223,1.3796134660154171,19.589021558071344,9.999999969278523,0.02173569242539005,19.589021558071344,0.5425880563967289
12.499999999999972,14.494916609600555,1.5668060223174916,19.750955129234832,9.999999973886744,0.02849706763111333,19.750955129234832,0.7140561675397521
12.599999999999971,14.667281421122523,1.7846382173052264,19.958977226373197,9.999999977803732,0.03769499800937096,19.958977226373197,0.8833397201454528
12.69999999999997,14.790942470502502,2.0333718868211723,20.20443279611302,9.999999981133174,0.048096562355838916,20.20443279611302,0.9721411932233378
12.79999999999997,14.850455142920286,2.304699613671377,20.455103541894903,9.999999983963198,0.05640236481578781,20.455103541894903,0.9268847472811914
12.89999999999997,14.840803948657138,2.5823096783826083,20.672709485248173,9.999999986368719,0.059690418967161825,20.672709485248173,0.7810593134758154
12.99999999999997,14.771446385999216,2.8512892726252823,20.839753873864662,9.99999998841341,0.05820373084348806,20.839753873864662,0.6103238612728296
13.09999999999997,14.658331383079542,3.1049928196301226,20.961233915685195,9.9999999901514,0.054266080492745436,20.961233915685195,0.4633751550093723
13.199999999999969,14.51530582614593,3.3431192224900452,21.050259805077438,9.99999999162869,0.049875059974518084,21.050259805077438,0.3523815014382948
13.299999999999969,14.351675254413173,3.567586435446381,21.118120072008253,9.999999992884387,0.0459334516987544,21.118120072008253,0.27239673946902304
13.399999999999968,14.1732005820152,3.780441515324189,21.172033803307656,9.999999993951727,0.04261484372553042,21.172033803307656,0.2151096074414895
13.499999999999968,13.983514979132574,3.983369743505676,21.21620054813175,9.999999994858968,0.0398176448940194,21.21620054813175,0.17356957323131517
13.599999999999968,13.785054590502147,4.177725005571007,21.253124719785777,9.999999995630123,0.03739870171037213,21.253124719785777,0.1428561762063686
13.699999999999967,13.579554699924618,4.364621470846163,21.28443180060146,9.999999996285604,0.035247252369581476,21.28443180060146,0.11966105851857999
13.799999999999967,13.368305282785556,4.544993801119534,21.311271065783647,9.999999996842764,0.03329209966843236,21.311271065783647,0.10177965301937153
13.899999999999967,13.15229146780186,4.7196320715949,21.33450296449324,9.99999999731635,0.03149081376401419,21.33450296449324,0.08772987579491645
13.999999999999966,12.932279130131903,4.8892052565586415,21.3547917441891,9.999999997718897,0.029818420311944562,21.3547917441891,0.07649905375720481
14.099999999999966,12.708871876279556,5.0542800660182055,21.372658151120362,9.999999998061062,0.028259564157716993,21.372658151120362,0.06738207970128471
14.199999999999966,12.482551141401993,5.21533725698377,21.38851408419135,9.999999998351901,0.026802804662944886,21.38851408419135,0.058980993136207464
14.299999999999965,12.253705250602296,5.372785826573398,21.402388215189184,9.999999998599117,0.025421369275741592,21.402388215189184,0.05192986264593759
14.399999999999965,12.02269699289038,5.527044306646444,21.414551061659758,9.99999999880925,0.02411712180275837,21.414551061659758,0.04668696443966869
14.499999999999964,11.789829646096598,5.678481728065357,21.4255828172765,9.999999998987862,0.022909395297078118,21.4255828172765,0.04272860211229951
14.599999999999964,11.555305882351249,5.82734105108631,21.435805008142665,9.999999999139684,0.02179672756575996,21.435805008142665,0.039718821816800254
14.699999999999964,11.319272729651662,5.973795291859928,21.44542975873697,9.99999999926873,0.02077272568798882,21.44542975873697,0.03743495930542071
14.799999999999963,11.081840945649406,6.11797102408065,21.454614766556436,9.99999999937842,0.019830453653034544,21.454614766556436,0.035725988985230876
14.899999999999963,10.843094940357485,6.259959892569411,21.463486207954006,9.999999999471658,0.018963510570250836,21.463486207954006,0.03448817856987425
14.999999999999963,10.603098700549069,6.399825180245903,21.472150145953336,9.99999999955091,0.01816621866517564,21.472150145953336,0.03365037584479579
15.099999999999962,10.361899699179315,6.537605932016475,21.48069939859418,9.999999999618273,0.017433604571101227,21.48069939859418,0.03316492623156679
15.199999999999962,10.119531604231083,6.673319602560142,21.489218353003317,9.999999999675532,0.01676135243932299,21.489218353003317,0.03300204501495458
15.299999999999962,9.876016179279647,6.80696365081099,21.49778681032356,9.999999999724203,0.016145769768304934,21.49778681032356,0.03314644688858954
15.399999999999961,9.63136458422478,6.9385162671286205,21.50648318976995,9.999999999765572,0.015583768097658327,21.50648318976995,0.03359554371049353
15.499999999999961,9.385578223196806,7.067936352726527,21.515387637192106,9.999999999800737,0.015072867760552692,21.515387637192106,0.03435888088876398
15.59999999999996,9.13864920708493,7.195162744745268,21.52458516646237,9.999999999830626,0.014611221177739761,21.52458516646237,0.03545868011435818
15.69999999999996,8.890560483356227,7.32011265064043,21.534169134157015,9.999999999856032,0.014197662171191781,21.534169134157015,0.0369315461058295
15.79999999999996,8.64128565578741,7.44267918018857,21.544245357212862,9.999999999877627,0.013831790114392138,21.544245357212862,0.03883158919605504
15.89999999999996,8.390788495788822,7.56272778142121,21.554937296352552,9.999999999895984,0.01351410339403729,21.554937296352552,0.041235465974627065
15.99999999999996,8.139022125882857,7.680091271527494,21.566392883271547,9.999999999911585,0.0132462043061651,21.566392883271547,0.04425022020517855
16.09999999999996,7.885927837249207,7.794562992431929,21.57879385154631,9.999999999924848,0.013031111762327106,21.57879385154631,0.0480254546159512
16.19999999999996,7.63143348549836,7.905887377689232,21.59236895889671,9.99999999993612,0.012873742977337083,21.59236895889671,0.052772475831859754
16.29999999999996,7.375451388882194,8.013746823442336,21.607413295016045,9.999999999945702,0.012781666789076822,21.607413295016045,0.05879513820107652
16.399999999999963,7.117875647649928,8.117743127967888,21.624317404626833,9.999999999953847,0.012766312699687223,21.624317404626833,0.06654115852935912
16.499999999999964,6.858578825327051,8.217370693228244,21.643612814192267,9.99999999996077,0.012844975862814448,21.643612814192267,0.0766907618618512
16.599999999999966,6.597408035881585,8.311976784823804,21.666045825390245,9.999999999966654,0.013044274659549469,21.666045825390245,0.09031713991370897
